"Time","Cell","Activity","amplitude","rank"
7.5,"Cell.22",0.9999323,49.0180877,0.354838709677419
7.5,"Cell.23",0.9918792,48.0714543,0.290322580645161
7.5,"Cell.24",0.9983026,48.5968825,0.32258064516129
7.5,"Cell.25",0.9739178,46.9078372,0.0967741935483871
7.5,"Cell.26",1.032905,49.7401503,0.612903225806452
7.5,"Cell.27",0.9777532,46.9168102,0.129032258064516
7.5,"Cell.28",1.008084,49.1636775,0.451612903225806
7.5,"Cell.29",0.9236324,44.3182663,0
7.5,"Cell.30",0.9531808,46.8093946,0.0645161290322581
7.5,"Cell.31",0.9366631,45.612368,0.032258064516129
7.5,"Cell.32",0.9605205,47.128056,0.161290322580645
7.666667,"Cell.1",1.021985,50.315458,0.741935483870968
7.666667,"Cell.2",0.9988235,49.0784891,0.387096774193548
7.666667,"Cell.3",1.001036,49.1608432,0.419354838709677
7.666667,"Cell.4",1.117379,54.72428,1
7.666667,"Cell.5",1.107758,53.9923307,0.967741935483871
7.666667,"Cell.6",1.05184,51.4303486,0.870967741935484
7.666667,"Cell.7",1.095955,52.5428662,0.935483870967742
7.666667,"Cell.8",1.055535,51.187307,0.838709677419355
7.666667,"Cell.9",1.010169,49.881537,0.67741935483871
7.666667,"Cell.10",1.048434,50.8529285,0.806451612903226
7.666667,"Cell.11",1.019175,49.7917974,0.645161290322581
7.666667,"Cell.12",1.03251,50.3284978,0.774193548387097
7.666667,"Cell.13",1.023889,49.6419659,0.548387096774194
7.666667,"Cell.14",1.005896,49.4013006,0.483870967741935
7.666667,"Cell.15",1.074181,51.9740685,0.903225806451613
7.666667,"Cell.16",1.002037,49.7225102,0.580645161290323
7.666667,"Cell.17",1.017136,49.5812456,0.516129032258065
7.666667,"Cell.18",1.017704,49.9310024,0.709677419354839
7.666667,"Cell.19",0.9779934,47.4779692,0.193548387096774
7.666667,"Cell.20",0.9761209,47.4997003,0.225806451612903
7.666667,"Cell.21",0.9771797,47.8125827,0.258064516129032
7.666667,"Cell.22",0.9934102,49.0180877,0.354838709677419
7.666667,"Cell.23",0.9828214,48.0714543,0.290322580645161
7.666667,"Cell.24",0.9971571,48.5968825,0.32258064516129
7.666667,"Cell.25",0.9725694,46.9078372,0.0967741935483871
7.666667,"Cell.26",1.027528,49.7401503,0.612903225806452
7.666667,"Cell.27",0.9679247,46.9168102,0.129032258064516
7.666667,"Cell.28",1.006193,49.1636775,0.451612903225806
7.666667,"Cell.29",0.9034582,44.3182663,0
7.666667,"Cell.30",0.9483753,46.8093946,0.0645161290322581
7.666667,"Cell.31",0.9311574,45.612368,0.032258064516129
7.666667,"Cell.32",0.9552717,47.128056,0.161290322580645
7.833334,"Cell.1",1.031272,50.315458,0.741935483870968
7.833334,"Cell.2",1.001882,49.0784891,0.387096774193548
7.833334,"Cell.3",1.013327,49.1608432,0.419354838709677
7.833334,"Cell.4",1.118435,54.72428,1
7.833334,"Cell.5",1.106956,53.9923307,0.967741935483871
7.833334,"Cell.6",1.0587,51.4303486,0.870967741935484
7.833334,"Cell.7",1.107029,52.5428662,0.935483870967742
7.833334,"Cell.8",1.053977,51.187307,0.838709677419355
7.833334,"Cell.9",1.010825,49.881537,0.67741935483871
7.833334,"Cell.10",1.044041,50.8529285,0.806451612903226
7.833334,"Cell.11",1.032444,49.7917974,0.645161290322581
7.833334,"Cell.12",1.033792,50.3284978,0.774193548387097
7.833334,"Cell.13",1.079801,49.6419659,0.548387096774194
7.833334,"Cell.14",1.025757,49.4013006,0.483870967741935
7.833334,"Cell.15",1.076129,51.9740685,0.903225806451613
7.833334,"Cell.16",1.006183,49.7225102,0.580645161290323
7.833334,"Cell.17",1.01451,49.5812456,0.516129032258065
7.833334,"Cell.18",1.023083,49.9310024,0.709677419354839
7.833334,"Cell.19",0.9866231,47.4779692,0.193548387096774
7.833334,"Cell.20",0.9908295,47.4997003,0.225806451612903
7.833334,"Cell.21",0.9787794,47.8125827,0.258064516129032
7.833334,"Cell.22",0.9954631,49.0180877,0.354838709677419
7.833334,"Cell.23",0.9861742,48.0714543,0.290322580645161
7.833334,"Cell.24",0.9969609,48.5968825,0.32258064516129
7.833334,"Cell.25",0.9690049,46.9078372,0.0967741935483871
7.833334,"Cell.26",1.024185,49.7401503,0.612903225806452
7.833334,"Cell.27",0.9654701,46.9168102,0.129032258064516
7.833334,"Cell.28",1.005197,49.1636775,0.451612903225806
7.833334,"Cell.29",0.8961757,44.3182663,0
7.833334,"Cell.30",0.9515554,46.8093946,0.0645161290322581
7.833334,"Cell.31",0.9269406,45.612368,0.032258064516129
7.833334,"Cell.32",0.9558017,47.128056,0.161290322580645
8,"Cell.1",1.025472,50.315458,0.741935483870968
8,"Cell.2",1.003216,49.0784891,0.387096774193548
8,"Cell.3",1.000534,49.1608432,0.419354838709677
8,"Cell.4",1.109759,54.72428,1
8,"Cell.5",1.093458,53.9923307,0.967741935483871
8,"Cell.6",1.053749,51.4303486,0.870967741935484
8,"Cell.7",1.097272,52.5428662,0.935483870967742
8,"Cell.8",1.057619,51.187307,0.838709677419355
8,"Cell.9",1.013633,49.881537,0.67741935483871
8,"Cell.10",1.047043,50.8529285,0.806451612903226
8,"Cell.11",1.022474,49.7917974,0.645161290322581
8,"Cell.12",1.035789,50.3284978,0.774193548387097
8,"Cell.13",1.037171,49.6419659,0.548387096774194
8,"Cell.14",1.006372,49.4013006,0.483870967741935
8,"Cell.15",1.070177,51.9740685,0.903225806451613
8,"Cell.16",1.003181,49.7225102,0.580645161290323
8,"Cell.17",1.026569,49.5812456,0.516129032258065
8,"Cell.18",1.028156,49.9310024,0.709677419354839
8,"Cell.19",0.9886685,47.4779692,0.193548387096774
8,"Cell.20",0.990813,47.4997003,0.225806451612903
8,"Cell.21",0.9824407,47.8125827,0.258064516129032
8,"Cell.22",0.9976969,49.0180877,0.354838709677419
8,"Cell.23",0.9865234,48.0714543,0.290322580645161
8,"Cell.24",0.9977595,48.5968825,0.32258064516129
8,"Cell.25",0.9673154,46.9078372,0.0967741935483871
8,"Cell.26",1.025447,49.7401503,0.612903225806452
8,"Cell.27",0.9691601,46.9168102,0.129032258064516
8,"Cell.28",1.007748,49.1636775,0.451612903225806
8,"Cell.29",0.913113,44.3182663,0
8,"Cell.30",0.9533592,46.8093946,0.0645161290322581
8,"Cell.31",0.9323128,45.612368,0.032258064516129
8,"Cell.32",0.9611806,47.128056,0.161290322580645
8.166667,"Cell.1",1.028696,50.315458,0.741935483870968
8.166667,"Cell.2",1.001452,49.0784891,0.387096774193548
8.166667,"Cell.3",1.006321,49.1608432,0.419354838709677
8.166667,"Cell.4",1.105079,54.72428,1
8.166667,"Cell.5",1.089161,53.9923307,0.967741935483871
8.166667,"Cell.6",1.057615,51.4303486,0.870967741935484
8.166667,"Cell.7",1.103187,52.5428662,0.935483870967742
8.166667,"Cell.8",1.046532,51.187307,0.838709677419355
8.166667,"Cell.9",1.010366,49.881537,0.67741935483871
8.166667,"Cell.10",1.051994,50.8529285,0.806451612903226
8.166667,"Cell.11",1.026947,49.7917974,0.645161290322581
8.166667,"Cell.12",1.041597,50.3284978,0.774193548387097
8.166667,"Cell.13",1.038676,49.6419659,0.548387096774194
8.166667,"Cell.14",1.02409,49.4013006,0.483870967741935
8.166667,"Cell.15",1.070062,51.9740685,0.903225806451613
8.166667,"Cell.16",1.000594,49.7225102,0.580645161290323
8.166667,"Cell.17",1.018693,49.5812456,0.516129032258065
8.166667,"Cell.18",1.035495,49.9310024,0.709677419354839
8.166667,"Cell.19",0.9687455,47.4779692,0.193548387096774
8.166667,"Cell.20",0.9693067,47.4997003,0.225806451612903
8.166667,"Cell.21",0.9776604,47.8125827,0.258064516129032
8.166667,"Cell.22",0.9918834,49.0180877,0.354838709677419
8.166667,"Cell.23",0.991837,48.0714543,0.290322580645161
8.166667,"Cell.24",0.9964134,48.5968825,0.32258064516129
8.166667,"Cell.25",0.9703587,46.9078372,0.0967741935483871
8.166667,"Cell.26",1.020495,49.7401503,0.612903225806452
8.166667,"Cell.27",0.9713258,46.9168102,0.129032258064516
8.166667,"Cell.28",1.007712,49.1636775,0.451612903225806
8.166667,"Cell.29",0.9050751,44.3182663,0
8.166667,"Cell.30",0.9479271,46.8093946,0.0645161290322581
8.166667,"Cell.31",0.9354146,45.612368,0.032258064516129
8.166667,"Cell.32",0.9659763,47.128056,0.161290322580645
8.333333,"Cell.1",1.037862,50.315458,0.741935483870968
8.333333,"Cell.2",1.015081,49.0784891,0.387096774193548
8.333333,"Cell.3",1.017963,49.1608432,0.419354838709677
8.333333,"Cell.4",1.086769,54.72428,1
8.333333,"Cell.5",1.072935,53.9923307,0.967741935483871
8.333333,"Cell.6",1.043987,51.4303486,0.870967741935484
8.333333,"Cell.7",1.080541,52.5428662,0.935483870967742
8.333333,"Cell.8",1.044182,51.187307,0.838709677419355
8.333333,"Cell.9",1.009952,49.881537,0.67741935483871
8.333333,"Cell.10",1.047788,50.8529285,0.806451612903226
8.333333,"Cell.11",1.014734,49.7917974,0.645161290322581
8.333333,"Cell.12",1.032879,50.3284978,0.774193548387097
8.333333,"Cell.13",1.010602,49.6419659,0.548387096774194
8.333333,"Cell.14",0.9964969,49.4013006,0.483870967741935
8.333333,"Cell.15",1.060496,51.9740685,0.903225806451613
8.333333,"Cell.16",0.9981563,49.7225102,0.580645161290323
8.333333,"Cell.17",1.016577,49.5812456,0.516129032258065
8.333333,"Cell.18",1.017577,49.9310024,0.709677419354839
8.333333,"Cell.19",0.9766176,47.4779692,0.193548387096774
8.333333,"Cell.20",0.9755089,47.4997003,0.225806451612903
8.333333,"Cell.21",0.9727635,47.8125827,0.258064516129032
8.333333,"Cell.22",0.9905251,49.0180877,0.354838709677419
8.333333,"Cell.23",0.9827589,48.0714543,0.290322580645161
8.333333,"Cell.24",0.9951376,48.5968825,0.32258064516129
8.333333,"Cell.25",0.9661822,46.9078372,0.0967741935483871
8.333333,"Cell.26",1.017719,49.7401503,0.612903225806452
8.333333,"Cell.27",0.9681658,46.9168102,0.129032258064516
8.333333,"Cell.28",1.007353,49.1636775,0.451612903225806
8.333333,"Cell.29",0.8977134,44.3182663,0
8.333333,"Cell.30",0.9481968,46.8093946,0.0645161290322581
8.333333,"Cell.31",0.9342558,45.612368,0.032258064516129
8.333333,"Cell.32",0.9636364,47.128056,0.161290322580645
8.5,"Cell.1",1.029259,50.315458,0.741935483870968
8.5,"Cell.2",1.000021,49.0784891,0.387096774193548
8.5,"Cell.3",1.013898,49.1608432,0.419354838709677
8.5,"Cell.4",1.083315,54.72428,1
8.5,"Cell.5",1.068624,53.9923307,0.967741935483871
8.5,"Cell.6",1.046939,51.4303486,0.870967741935484
8.5,"Cell.7",1.079036,52.5428662,0.935483870967742
8.5,"Cell.8",1.038644,51.187307,0.838709677419355
8.5,"Cell.9",1.012179,49.881537,0.67741935483871
8.5,"Cell.10",1.038659,50.8529285,0.806451612903226
8.5,"Cell.11",0.992969,49.7917974,0.645161290322581
8.5,"Cell.12",1.010383,50.3284978,0.774193548387097
8.5,"Cell.13",0.9887243,49.6419659,0.548387096774194
8.5,"Cell.14",0.9787669,49.4013006,0.483870967741935
8.5,"Cell.15",1.059153,51.9740685,0.903225806451613
8.5,"Cell.16",0.9999625,49.7225102,0.580645161290323
8.5,"Cell.17",1.012019,49.5812456,0.516129032258065
8.5,"Cell.18",1.02467,49.9310024,0.709677419354839
8.5,"Cell.19",0.9689532,47.4779692,0.193548387096774
8.5,"Cell.20",0.969166,47.4997003,0.225806451612903
8.5,"Cell.21",0.9768678,47.8125827,0.258064516129032
8.5,"Cell.22",0.9955507,49.0180877,0.354838709677419
8.5,"Cell.23",0.984323,48.0714543,0.290322580645161
8.5,"Cell.24",0.9968126,48.5968825,0.32258064516129
8.5,"Cell.25",0.966639,46.9078372,0.0967741935483871
8.5,"Cell.26",1.015562,49.7401503,0.612903225806452
8.5,"Cell.27",0.971072,46.9168102,0.129032258064516
8.5,"Cell.28",1.008882,49.1636775,0.451612903225806
8.5,"Cell.29",0.8952188,44.3182663,0
8.5,"Cell.30",0.9498384,46.8093946,0.0645161290322581
8.5,"Cell.31",0.9275,45.612368,0.032258064516129
8.5,"Cell.32",0.94984,47.128056,0.161290322580645
8.666667,"Cell.1",1.022152,50.315458,0.741935483870968
8.666667,"Cell.2",1.001604,49.0784891,0.387096774193548
8.666667,"Cell.3",0.9989436,49.1608432,0.419354838709677
8.666667,"Cell.4",1.085708,54.72428,1
8.666667,"Cell.5",1.074248,53.9923307,0.967741935483871
8.666667,"Cell.6",1.056208,51.4303486,0.870967741935484
8.666667,"Cell.7",1.091022,52.5428662,0.935483870967742
8.666667,"Cell.8",1.036292,51.187307,0.838709677419355
8.666667,"Cell.9",1.013059,49.881537,0.67741935483871
8.666667,"Cell.10",1.045961,50.8529285,0.806451612903226
8.666667,"Cell.11",1.013651,49.7917974,0.645161290322581
8.666667,"Cell.12",1.024801,50.3284978,0.774193548387097
8.666667,"Cell.13",1.01854,49.6419659,0.548387096774194
8.666667,"Cell.14",0.9982829,49.4013006,0.483870967741935
8.666667,"Cell.15",1.049371,51.9740685,0.903225806451613
8.666667,"Cell.16",0.9889069,49.7225102,0.580645161290323
8.666667,"Cell.17",1.010422,49.5812456,0.516129032258065
8.666667,"Cell.18",1.009611,49.9310024,0.709677419354839
8.666667,"Cell.19",0.9796105,47.4779692,0.193548387096774
8.666667,"Cell.20",0.9852596,47.4997003,0.225806451612903
8.666667,"Cell.21",0.9796084,47.8125827,0.258064516129032
8.666667,"Cell.22",0.9941113,49.0180877,0.354838709677419
8.666667,"Cell.23",0.9746297,48.0714543,0.290322580645161
8.666667,"Cell.24",0.9945802,48.5968825,0.32258064516129
8.666667,"Cell.25",0.9565577,46.9078372,0.0967741935483871
8.666667,"Cell.26",1.013687,49.7401503,0.612903225806452
8.666667,"Cell.27",0.9644443,46.9168102,0.129032258064516
8.666667,"Cell.28",1.0102,49.1636775,0.451612903225806
8.666667,"Cell.29",0.8963006,44.3182663,0
8.666667,"Cell.30",0.9509859,46.8093946,0.0645161290322581
8.666667,"Cell.31",0.9352739,45.612368,0.032258064516129
8.666667,"Cell.32",0.9705352,47.128056,0.161290322580645
8.833333,"Cell.1",1.030621,50.315458,0.741935483870968
8.833333,"Cell.2",1.007236,49.0784891,0.387096774193548
8.833333,"Cell.3",1.0145,49.1608432,0.419354838709677
8.833333,"Cell.4",1.076261,54.72428,1
8.833333,"Cell.5",1.061895,53.9923307,0.967741935483871
8.833333,"Cell.6",1.041414,51.4303486,0.870967741935484
8.833333,"Cell.7",1.078372,52.5428662,0.935483870967742
8.833333,"Cell.8",1.043602,51.187307,0.838709677419355
8.833333,"Cell.9",1.012333,49.881537,0.67741935483871
8.833333,"Cell.10",1.048663,50.8529285,0.806451612903226
8.833333,"Cell.11",1.028601,49.7917974,0.645161290322581
8.833333,"Cell.12",1.033126,50.3284978,0.774193548387097
8.833333,"Cell.13",0.9913921,49.6419659,0.548387096774194
8.833333,"Cell.14",0.9685599,49.4013006,0.483870967741935
8.833333,"Cell.15",1.043688,51.9740685,0.903225806451613
8.833333,"Cell.16",0.9864109,49.7225102,0.580645161290323
8.833333,"Cell.17",1.016522,49.5812456,0.516129032258065
8.833333,"Cell.18",1.023593,49.9310024,0.709677419354839
8.833333,"Cell.19",0.9754487,47.4779692,0.193548387096774
8.833333,"Cell.20",0.9697514,47.4997003,0.225806451612903
8.833333,"Cell.21",0.9758912,47.8125827,0.258064516129032
8.833333,"Cell.22",0.992562,49.0180877,0.354838709677419
8.833333,"Cell.23",0.9802473,48.0714543,0.290322580645161
8.833333,"Cell.24",0.9946505,48.5968825,0.32258064516129
8.833333,"Cell.25",0.9614437,46.9078372,0.0967741935483871
8.833333,"Cell.26",1.013325,49.7401503,0.612903225806452
8.833333,"Cell.27",0.9585641,46.9168102,0.129032258064516
8.833333,"Cell.28",1.006467,49.1636775,0.451612903225806
8.833333,"Cell.29",0.9058955,44.3182663,0
8.833333,"Cell.30",0.9518035,46.8093946,0.0645161290322581
8.833333,"Cell.31",0.9243972,45.612368,0.032258064516129
8.833333,"Cell.32",0.9573228,47.128056,0.161290322580645
9,"Cell.1",1.03368,50.315458,0.741935483870968
9,"Cell.2",1.007353,49.0784891,0.387096774193548
9,"Cell.3",1.010316,49.1608432,0.419354838709677
9,"Cell.4",1.06508,54.72428,1
9,"Cell.5",1.053664,53.9923307,0.967741935483871
9,"Cell.6",1.047574,51.4303486,0.870967741935484
9,"Cell.7",1.076439,52.5428662,0.935483870967742
9,"Cell.8",1.036223,51.187307,0.838709677419355
9,"Cell.9",1.01251,49.881537,0.67741935483871
9,"Cell.10",1.047974,50.8529285,0.806451612903226
9,"Cell.11",1.016514,49.7917974,0.645161290322581
9,"Cell.12",1.028159,50.3284978,0.774193548387097
9,"Cell.13",0.9949125,49.6419659,0.548387096774194
9,"Cell.14",0.9840813,49.4013006,0.483870967741935
9,"Cell.15",1.041717,51.9740685,0.903225806451613
9,"Cell.16",0.9865042,49.7225102,0.580645161290323
9,"Cell.17",1.004173,49.5812456,0.516129032258065
9,"Cell.18",1.018269,49.9310024,0.709677419354839
9,"Cell.19",0.9831675,47.4779692,0.193548387096774
9,"Cell.20",0.9808077,47.4997003,0.225806451612903
9,"Cell.21",0.9763058,47.8125827,0.258064516129032
9,"Cell.22",1.014605,49.0180877,0.354838709677419
9,"Cell.23",0.9770266,48.0714543,0.290322580645161
9,"Cell.24",0.9977659,48.5968825,0.32258064516129
9,"Cell.25",0.966911,46.9078372,0.0967741935483871
9,"Cell.26",1.01548,49.7401503,0.612903225806452
9,"Cell.27",0.9718466,46.9168102,0.129032258064516
9,"Cell.28",1.008149,49.1636775,0.451612903225806
9,"Cell.29",0.893211,44.3182663,0
9,"Cell.30",0.9505373,46.8093946,0.0645161290322581
9,"Cell.31",0.9269882,45.612368,0.032258064516129
9,"Cell.32",0.9605365,47.128056,0.161290322580645
9.166667,"Cell.1",1.042859,50.315458,0.741935483870968
9.166667,"Cell.2",1.023606,49.0784891,0.387096774193548
9.166667,"Cell.3",1.032194,49.1608432,0.419354838709677
9.166667,"Cell.4",1.062077,54.72428,1
9.166667,"Cell.5",1.04841,53.9923307,0.967741935483871
9.166667,"Cell.6",1.04501,51.4303486,0.870967741935484
9.166667,"Cell.7",1.081054,52.5428662,0.935483870967742
9.166667,"Cell.8",1.026482,51.187307,0.838709677419355
9.166667,"Cell.9",1.017824,49.881537,0.67741935483871
9.166667,"Cell.10",1.043926,50.8529285,0.806451612903226
9.166667,"Cell.11",1.027786,49.7917974,0.645161290322581
9.166667,"Cell.12",1.023707,50.3284978,0.774193548387097
9.166667,"Cell.13",0.9931675,49.6419659,0.548387096774194
9.166667,"Cell.14",0.9794856,49.4013006,0.483870967741935
9.166667,"Cell.15",1.045371,51.9740685,0.903225806451613
9.166667,"Cell.16",0.9901435,49.7225102,0.580645161290323
9.166667,"Cell.17",0.9990631,49.5812456,0.516129032258065
9.166667,"Cell.18",1.011485,49.9310024,0.709677419354839
9.166667,"Cell.19",0.9710891,47.4779692,0.193548387096774
9.166667,"Cell.20",0.9651154,47.4997003,0.225806451612903
9.166667,"Cell.21",0.9810701,47.8125827,0.258064516129032
9.166667,"Cell.22",1.021954,49.0180877,0.354838709677419
9.166667,"Cell.23",0.9746897,48.0714543,0.290322580645161
9.166667,"Cell.24",0.9963378,48.5968825,0.32258064516129
9.166667,"Cell.25",0.9649294,46.9078372,0.0967741935483871
9.166667,"Cell.26",1.01658,49.7401503,0.612903225806452
9.166667,"Cell.27",0.9691913,46.9168102,0.129032258064516
9.166667,"Cell.28",1.008304,49.1636775,0.451612903225806
9.166667,"Cell.29",0.885733,44.3182663,0
9.166667,"Cell.30",0.9530739,46.8093946,0.0645161290322581
9.166667,"Cell.31",0.9248781,45.612368,0.032258064516129
9.166667,"Cell.32",0.964645,47.128056,0.161290322580645
9.333333,"Cell.1",1.032506,50.315458,0.741935483870968
9.333333,"Cell.2",1.005326,49.0784891,0.387096774193548
9.333333,"Cell.3",1.015932,49.1608432,0.419354838709677
9.333333,"Cell.4",1.06422,54.72428,1
9.333333,"Cell.5",1.04718,53.9923307,0.967741935483871
9.333333,"Cell.6",1.05249,51.4303486,0.870967741935484
9.333333,"Cell.7",1.084241,52.5428662,0.935483870967742
9.333333,"Cell.8",1.033503,51.187307,0.838709677419355
9.333333,"Cell.9",1.013739,49.881537,0.67741935483871
9.333333,"Cell.10",1.040535,50.8529285,0.806451612903226
9.333333,"Cell.11",1.061847,49.7917974,0.645161290322581
9.333333,"Cell.12",1.026831,50.3284978,0.774193548387097
9.333333,"Cell.13",0.9987797,49.6419659,0.548387096774194
9.333333,"Cell.14",0.9896092,49.4013006,0.483870967741935
9.333333,"Cell.15",1.03743,51.9740685,0.903225806451613
9.333333,"Cell.16",0.9812982,49.7225102,0.580645161290323
9.333333,"Cell.17",1.002576,49.5812456,0.516129032258065
9.333333,"Cell.18",1.007978,49.9310024,0.709677419354839
9.333333,"Cell.19",0.9941376,47.4779692,0.193548387096774
9.333333,"Cell.20",0.9945972,47.4997003,0.225806451612903
9.333333,"Cell.21",0.9724678,47.8125827,0.258064516129032
9.333333,"Cell.22",1.01113,49.0180877,0.354838709677419
9.333333,"Cell.23",0.9727318,48.0714543,0.290322580645161
9.333333,"Cell.24",1.000642,48.5968825,0.32258064516129
9.333333,"Cell.25",0.9717975,46.9078372,0.0967741935483871
9.333333,"Cell.26",1.017555,49.7401503,0.612903225806452
9.333333,"Cell.27",0.9762372,46.9168102,0.129032258064516
9.333333,"Cell.28",1.009952,49.1636775,0.451612903225806
9.333333,"Cell.29",0.8884732,44.3182663,0
9.333333,"Cell.30",0.948305,46.8093946,0.0645161290322581
9.333333,"Cell.31",0.9242507,45.612368,0.032258064516129
9.333333,"Cell.32",0.9636959,47.128056,0.161290322580645
9.5,"Cell.1",1.030192,50.315458,0.741935483870968
9.5,"Cell.2",1.001886,49.0784891,0.387096774193548
9.5,"Cell.3",1.010838,49.1608432,0.419354838709677
9.5,"Cell.4",1.056814,54.72428,1
9.5,"Cell.5",1.040859,53.9923307,0.967741935483871
9.5,"Cell.6",1.04397,51.4303486,0.870967741935484
9.5,"Cell.7",1.07902,52.5428662,0.935483870967742
9.5,"Cell.8",1.029884,51.187307,0.838709677419355
9.5,"Cell.9",1.013718,49.881537,0.67741935483871
9.5,"Cell.10",1.03968,50.8529285,0.806451612903226
