Replicate,Experiment,Construct,Cell,Time_adjusted,Frame,Membrane,Cytosol,Ratio
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,147.63,63,714.3,987.34,0.723458991
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,150.22,64,708.13,988.38,0.71645521
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,152.81,65,658.55,985.26,0.668402249
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,155.4,66,692.34,999.88,0.692423091
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,157.99,67,667.74,1005.59,0.664028083
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,160.58,68,676.51,983.61,0.687782759
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,163.17,69,712.04,991.69,0.718006635
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,165.76,70,685.73,992.73,0.690751765
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,168.35,71,687.06,1001.95,0.68572284
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,170.94,72,662.45,997.09,0.664383356
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,173.53,73,637.46,978.44,0.65150648
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,176.12,74,625.62,974.61,0.641918306
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,178.71,75,636.6,1003.41,0.634436571
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,181.3,76,656.76,964.42,0.68098961
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,183.89,77,623.41,970.54,0.642333134
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,186.48,78,610.29,969.84,0.629268745
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,189.07,79,590.48,972.21,0.607358493
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,191.66,80,608.93,978.1,0.622564155
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,194.25,81,619.05,978.44,0.632690814
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,196.84,82,643.16,955.83,0.672881161
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,199.43,83,634.39,965.78,0.656868024
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,202.02,84,587.88,974.91,0.603009509
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,204.61,85,611.58,969.3,0.63095017
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,207.2,86,586.58,974.71,0.60179951
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,209.79,87,601,951.68,0.631514795
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,212.38,88,580.86,943.38,0.61572219
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,214.97,89,585.21,961.95,0.608358023
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,217.56,90,591.39,937.28,0.630964066
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,220.15,91,573.81,945.57,0.606840319
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,222.74,92,588.79,939.46,0.626732378
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,225.33,93,570.76,950.35,0.600578734
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,227.92,94,542.2,946.92,0.57259325
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,230.51,95,579.98,940.59,0.616612977
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,233.1,96,533,906.89,0.587722877
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,235.69,97,537.83,932.71,0.576631536
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,238.28,98,551.44,914.28,0.60314127
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_01,magnets,Cell_09,240.87,99,538.71,924.11,0.582950082
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,-12.95,1,299.59,435.41,0.688064123
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,-10.36,2,277.4,429.56,0.645777074
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,-7.77,3,289.44,431.14,0.671336457
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,-5.18,4,283.57,421.86,0.672189826
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,-2.59,5,287.59,443.55,0.64838237
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,0,6,267.81,437.09,0.612711341
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,2.59,7,300.69,435.66,0.690194188
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,5.18,8,325.84,442.73,0.735979039
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,7.77,9,326.09,461.9,0.705975319
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,10.36,10,334.64,486.44,0.687936847
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,12.95,11,353.33,504.24,0.700717912
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,15.54,12,373.92,512.32,0.72985634
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,18.13,13,366.7,533.34,0.687553906
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,20.72,14,419.4,531.71,0.788775836
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,23.31,15,404.66,554.27,0.730077399
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,25.9,16,391.33,563.81,0.694081339
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,28.49,17,416.72,576.69,0.7226066
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,31.08,18,393.74,582.73,0.675681705
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,33.67,19,430.86,597.21,0.721454765
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,36.26,20,444.26,606.8,0.732135794
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,38.85,21,436.49,620.46,0.703494182
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,41.44,22,444.48,621.73,0.714908401
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,44.03,23,461.88,632.81,0.729887328
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,46.62,24,438.64,638.09,0.687426539
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,49.21,25,451.76,650.85,0.694107705
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,51.8,26,454.67,662.04,0.686771192
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,54.39,27,467.77,667.43,0.700852524
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,56.98,28,482.45,673.46,0.716375137
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,59.57,29,452.81,675.46,0.670372783
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,62.16,30,445.55,686.41,0.649101849
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,64.75,31,465.09,679.74,0.684217495
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,67.34,32,460.02,691.97,0.664797607
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,69.93,33,474.7,679.21,0.698900193
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,72.52,34,467.78,702.75,0.66564212
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,75.11,35,459.19,703.98,0.652277053
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,77.7,36,459.21,702.39,0.653782087
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,80.29,37,492.9,717.87,0.686614568
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,82.88,38,517.76,717.63,0.721486003
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,85.47,39,492.35,714.4,0.689179731
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,88.06,40,485.42,731.63,0.663477441
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,90.65,41,498.49,732.73,0.680318808
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,93.24,42,494.49,736.32,0.671569426
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,95.83,43,490.22,727.24,0.674082834
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,98.42,44,497.98,728.99,0.683109508
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,101.01,45,488.61,756.52,0.645865278
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,103.6,46,525.49,734.61,0.715331945
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,106.19,47,478.21,755.05,0.633348785
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,108.78,48,490.51,763.55,0.642407177
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,111.37,49,496.64,748.74,0.663301012
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,113.96,50,491.06,768.82,0.638719076
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,116.55,51,448.53,755,0.59407947
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,119.14,52,486.48,762.79,0.637763998
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,121.73,53,496.39,780.35,0.636112001
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,124.32,54,473.66,795.18,0.595663875
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,126.91,55,461.92,805.44,0.573500199
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,129.5,56,462.42,793.07,0.583075895
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,132.09,57,445.33,813.93,0.547135503
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,134.68,58,457.9,798.87,0.573184623
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,137.27,59,433.56,787.4,0.550622301
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,139.86,60,458.95,801.04,0.572942675
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,142.45,61,438.61,804.97,0.544877449
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,145.04,62,443.73,794.25,0.558677998
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,147.63,63,446.91,789.97,0.565730344
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,150.22,64,432.5,796.65,0.542898387
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,152.81,65,419.4,776.63,0.540025495
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,155.4,66,402.81,802.22,0.502119119
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,157.99,67,413.25,787.93,0.524475524
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,160.58,68,416.74,780.71,0.53379616
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,163.17,69,418.58,789.97,0.529868223
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,165.76,70,434.37,801.04,0.542257565
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,168.35,71,388.38,790.45,0.491340376
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,170.94,72,400.96,779.72,0.51423588
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,173.53,73,392.12,773.33,0.50705391
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,176.12,74,406.83,774.38,0.525362225
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,178.71,75,377.14,772.98,0.487903956
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,181.3,76,385.18,748.5,0.514602538
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,183.89,77,365.94,791.26,0.462477567
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,186.48,78,408.17,757.52,0.538824057
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,189.07,79,376.09,776.1,0.484589615
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,191.66,80,382.23,768.19,0.497572215
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,194.25,81,387.58,752.25,0.51522765
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,196.84,82,397.48,760.21,0.522855527
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,199.43,83,402.06,760.21,0.528880178
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,202.02,84,388.9,762.21,0.51022684
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,204.61,85,409.52,768.54,0.532854503
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,207.2,86,391.87,751.38,0.521533711
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,209.79,87,418.62,757.34,0.552750416
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,212.38,88,382,748.85,0.51011551
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,214.97,89,367.82,736.73,0.499260245
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,217.56,90,379.57,756.11,0.502003677
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,220.15,91,356.04,749.62,0.474960647
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,222.74,92,356.3,744.46,0.47860194
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,225.33,93,378.52,738.48,0.512566353
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,227.92,94,380.37,738.43,0.515106374
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,230.51,95,358.72,737.53,0.486380215
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,233.1,96,351.52,750.49,0.46838732
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,235.69,97,342.17,743.81,0.460023393
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,238.28,98,354.16,731.04,0.484460495
2,211216_OptoG003_03_5716_5717_magnets_P2_Cell_02,magnets,Cell_10,240.87,99,352.57,730.11,0.482899837
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,-12.95,1,973.56,1321.55,0.736680413
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,-10.36,2,993.91,1327.58,0.748662981
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,-7.77,3,1060.37,1354.29,0.782971151
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,-5.18,4,941.35,1379.9,0.682187115
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,-2.59,5,976.4,1358.16,0.718913825
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,0,6,1038.87,1435.79,0.723552887
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,2.59,7,1144.73,1434.66,0.797910306
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,5.18,8,1251.42,1486.55,0.841828395
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,7.77,9,1283.69,1485.3,0.864263112
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,10.36,10,1405.82,1582.35,0.888438083
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,12.95,11,1495.36,1646.27,0.908332169
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,15.54,12,1501.77,1640.85,0.915239053
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,18.13,13,1608.43,1681.87,0.956334318
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,20.72,14,1665.36,1715.19,0.970947825
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,23.31,15,1650.6,1755.1,0.940459233
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,25.9,16,1734.2,1810.14,0.958047444
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,28.49,17,1713.12,1817.43,0.942605767
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,31.08,18,1764.47,1832.74,0.962749763
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,33.67,19,1781.94,1882.62,0.946521337
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,36.26,20,1781.94,1903.95,0.935917435
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,38.85,21,1850.01,1908.39,0.969408769
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,41.44,22,1904.15,1942.4,0.980307867
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,44.03,23,1984.15,1977.71,1.003256291
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,46.62,24,1970.62,1984.73,0.992890721
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,49.21,25,1962.22,1984.31,0.988867667
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,51.8,26,2022.74,2015.75,1.003467692
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,54.39,27,2030.75,2013.63,1.008502058
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,56.98,28,2036.68,2100.67,0.96953829
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,59.57,29,2057.38,2119.71,0.970595034
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,62.16,30,2058.99,2166.18,0.950516578
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,64.75,31,2086.43,2164.29,0.964025154
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,67.34,32,2094.82,2151.87,0.973488175
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,69.93,33,2113.89,2190.33,0.965101149
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,72.52,34,2191.91,2236.53,0.980049452
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,75.11,35,2158.84,2220.65,0.972165807
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,77.7,36,2199.85,2227.65,0.987520481
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,80.29,37,2193.53,2263.55,0.96906629
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,82.88,38,2270.66,2260.68,1.004414601
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,85.47,39,2187.93,2318.62,0.943634576
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,88.06,40,2195.47,2332.76,0.941146968
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,90.65,41,2211.42,2351.78,0.940317547
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,93.24,42,2238.06,2394.38,0.934713788
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,95.83,43,2332.83,2434.15,0.958375614
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,98.42,44,2317.68,2387.37,0.970808882
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,101.01,45,2255.6,2428.12,0.928949146
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,103.6,46,2325.63,2450,0.949236735
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,106.19,47,2385.72,2461.87,0.969068229
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,108.78,48,2355.49,2477.75,0.950656846
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,111.37,49,2368.64,2525.78,0.937785555
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,113.96,50,2415.19,2511.2,0.961767283
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,116.55,51,2387.75,2441.14,0.978129071
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,119.14,52,2405.21,2438.85,0.986206614
2,211216_OptoG003_03_5716_5717_magnets_P3_Cell_01,magnets,Cell_11,121.73,53,2330.82,2472.17,0.942823511
