"LMC","construct","glass","state","cell","GFP","RFP","norm_ratio","day"
4466,"GCaMP6s","g2","pre",52,934.6372353,3089.969684,0.045687426,2
4466,"GCaMP6s","g2","pre",70,10605.45432,4900.474363,0.368364793,2
4466,"GCaMP6s","g2","pre",91,3270.473,4392.129016,0.122322324,2
4466,"GCaMP6s","g2","pre",71,473.5043863,2326.072112,0.028543783,2
4466,"GCaMP6s","g2","pre",36,3284.258938,1703.724562,0.327377811,2
4466,"GCaMP6s","g2","pre",54,748.7291248,3118.616212,0.034873568,2
4466,"GCaMP6s","g2","pre",72,5465.410145,2051.904878,0.454924778,2
4466,"GCaMP6s","g2","pre",43,3451.198114,1990.246577,0.293815579,2
4466,"GCaMP6s","g2","pre",55,915.8269833,1758.421959,0.083532611,2
4466,"GCaMP6s","g2","pre",95,1680.768131,1768.771976,0.157962093,2
4466,"GCaMP6s","g2","pre",21,1844.308931,2882.931593,0.104142745,2
4466,"GCaMP6s","g2","pre",74,1206.159499,1465.661147,0.135897855,2
4466,"GCaMP6s","g2","pre",97,1701.520232,2806.554662,0.098342041,2
4466,"GCaMP6s","g2","pre",22,7212.527763,4214.856691,0.289856824,2
4466,"GCaMP6s","g2","pre",98,5100.156427,2242.016926,0.387541139,2
4466,"GCaMP6s","g2","pre",99,2593.75898,4677.456598,0.089373675,2
4466,"GCaMP6s","g2","pre",100,9998.286955,7440.926375,0.226155374,2
4466,"GCaMP6s","g2","pre",60,1175.134107,5675.625489,0.029147878,2
4466,"GCaMP6s","g2","pre",94,12381.1172,4504.895123,0.469621138,2
4466,"GCaMP6s","g2","pre",79,612.2244453,1551.638282,0.061649216,2
4466,"GCaMP6s","g2","pre",81,3099.718914,1429.049644,0.369215508,2
4466,"GCaMP6s","g2","pre",63,4292.660494,2516.164529,0.288958637,2
4466,"GCaMP6s","g2","pre",75,869.5090871,3009.317315,0.043341377,2
4466,"GCaMP6s","g2","pre",82,8574.485708,1382.816768,1.068001533,2
4466,"GCaMP6s","g2","pre",11,859.7874272,1871.62912,0.072882848,2
4466,"GCaMP6s","g2","pre",64,12467.9339,6319.828473,0.335200693,2
4466,"GCaMP6s","g2","pre",47,2141.13292,9314.971169,0.03310142,2
4466,"GCaMP6s","g2","pre",85,1868.236495,4247.319744,0.069500123,2
4466,"GCaMP6s","g2","pre",92,1527.033965,2815.785402,0.08725713,2
4466,"GCaMP6s","g2","pre",19,3376.135844,4832.374359,0.114354272,2
4466,"GCaMP6s","g2","pre",73,2880.446952,2125.521036,0.228145782,2
4466,"GCaMP6s","g2","pre",76,8760.208688,4571.788232,0.325376137,2
4466,"GCaMP6s","g2","pre",77,2809.647623,9829.729967,0.042802794,2
4466,"GCaMP6s","g2","pre",78,3698.634312,4312.351552,0.141918836,2
4466,"GCaMP6s","g2","pre",65,10396.95893,4362.487937,0.406339292,2
4466,"GCaMP6s","g2","pre",87,2779.509771,2913.39372,0.158620652,2
4467,"jGCaMP7c","g1","post",36,5765.340853,2151.666314,0.406520076,2
4467,"jGCaMP7c","g1","post",1,6157.771813,1934.729644,0.483954532,2
4467,"jGCaMP7c","g1","post",19,4902.876332,1526.245989,0.488511947,2
4467,"jGCaMP7c","g1","post",2,8666.084888,3638.306127,0.36073498,2
4467,"jGCaMP7c","g1","post",38,10273.85023,5197.12806,0.298411082,2
4467,"jGCaMP7c","g1","post",3,6550.23973,2324.434427,0.427832109,2
4467,"jGCaMP7c","g1","post",4,4172.111486,1646.464516,0.384134179,2
4467,"jGCaMP7c","g1","post",5,5633.438223,2092.198551,0.408538002,2
4467,"jGCaMP7c","g1","post",58,3526.454458,1568.159123,0.340253921,2
4467,"jGCaMP7c","g1","post",41,5594.121408,2450.670046,0.345470463,2
4467,"jGCaMP7c","g1","post",6,10790.6616,3896.559911,0.420336987,2
4467,"jGCaMP7c","g1","post",7,17427.59807,8561.669992,0.307443438,2
4467,"jGCaMP7c","g1","post",8,4810.961707,2017.837031,0.361091352,2
4467,"jGCaMP7c","g1","post",9,10340.24823,4003.435742,0.391652018,2
4467,"jGCaMP7c","g1","post",27,652.9460244,3592.862964,0.022217203,2
4467,"jGCaMP7c","g1","post",10,8916.403478,2975.867648,0.455256688,2
4467,"jGCaMP7c","g1","post",28,7883.60226,3376.869806,0.353455519,2
4467,"jGCaMP7c","g1","post",11,5505.031791,2172.703957,0.384094453,2
4467,"jGCaMP7c","g1","post",12,5162.623268,1858.790484,0.42158802,2
4467,"jGCaMP7c","g1","post",13,9015.029623,3096.166443,0.442246,2
4467,"jGCaMP7c","g1","post",48,8306.24555,2908.072082,0.433721768,2
4467,"jGCaMP7c","g1","post",31,8691.664745,3146.710533,0.419239052,2
4467,"jGCaMP7c","g1","post",14,7208.829492,2355.139117,0.465204773,2
4467,"jGCaMP7c","g1","post",32,11355.27202,4646.001558,0.370304251,2
4467,"jGCaMP7c","g1","post",15,5017.333806,1647.947933,0.462697097,2
4467,"jGCaMP7c","g1","post",33,4012.141338,1469.989938,0.41419605,2
4467,"jGCaMP7c","g1","post",16,7330.239749,2854.500187,0.389361895,2
4467,"jGCaMP7c","g1","post",69,5805.620125,2008.387049,0.439016963,2
4467,"jGCaMP7c","g1","post",34,10612.14368,3694.738081,0.436177286,2
4467,"jGCaMP7c","g1","post",17,5064.490308,2065.018071,0.371599846,2
4467,"jGCaMP7c","g1","post",53,9613.133541,3663.630318,0.397974589,2
4467,"jGCaMP7c","g1","post",18,3258.633315,1336.916431,0.369277885,2
4467,"jGCaMP7c","g1","post",55,4169.427971,1820.751393,0.346587257,2
4467,"jGCaMP7c","g1","post",20,4847.933841,2128.453957,0.344699307,2
4467,"jGCaMP7c","g1","post",56,13461.38324,7545.957749,0.268729562,2
4467,"jGCaMP7c","g1","post",21,5388.630241,1944.969303,0.420532187,2
4467,"jGCaMP7c","g1","post",57,4300.874167,2348.737076,0.275995376,2
4467,"jGCaMP7c","g1","post",22,4431.037399,1913.578711,0.350530254,2
4467,"jGCaMP7c","g1","post",40,15971.32694,5571.043995,0.435348696,2
4467,"jGCaMP7c","g1","post",23,4846.285027,1578.823368,0.466537452,2
4467,"jGCaMP7c","g1","post",59,4649.862888,1566.435001,0.450979373,2
4467,"jGCaMP7c","g1","post",42,5904.515337,2389.084747,0.374513761,2
4467,"jGCaMP7c","g1","post",60,7776.137388,3435.533315,0.34250919,2
4467,"jGCaMP7c","g1","post",25,8143.254562,3242.487508,0.380663097,2
4467,"jGCaMP7c","g1","post",43,8605.49801,2940.889054,0.444473976,2
4467,"jGCaMP7c","g1","post",26,7546.523901,3000.351348,0.381246437,2
4467,"jGCaMP7c","g1","post",44,17976.24388,7264.849975,0.374968985,2
4467,"jGCaMP7c","g1","post",45,5562.563867,2297.075099,0.366840852,2
4467,"jGCaMP7c","g1","post",63,6175.55541,2243.129396,0.417847399,2
4467,"jGCaMP7c","g1","post",46,4383.751454,2440.177329,0.270663446,2
4467,"jGCaMP7c","g1","post",64,6236.131102,2353.55794,0.40193258,2
4467,"jGCaMP7c","g1","post",29,10595.24766,5406.069664,0.295802807,2
4467,"jGCaMP7c","g1","post",47,4337.589575,2033.114174,0.32251149,2
4467,"jGCaMP7c","g1","post",65,4840.043592,1819.599971,0.403515504,2
4467,"jGCaMP7c","g1","post",30,5770.447868,2429.145267,0.359750968,2
4467,"jGCaMP7c","g1","post",54,4846.456187,1852.914625,0.396689658,2
4467,"jGCaMP7c","g1","post",49,8996.096408,3699.279304,0.368420308,2
4467,"jGCaMP7c","g1","post",67,14380.6228,5082.241271,0.42961534,2
4467,"jGCaMP7c","g1","post",50,9372.785684,3314.932222,0.429286276,2
4467,"jGCaMP7c","g1","post",51,4457.852895,2332.542552,0.288306147,2
4467,"jGCaMP7c","g1","post",52,4246.379244,1981.193139,0.324030656,2
4467,"jGCaMP7c","g1","post",72,3723.746243,1372.032047,0.411837503,2
4467,"jGCaMP7c","g1","post",37,7731.755022,2469.341745,0.476006725,2
4467,"jGCaMP7c","g1","post",39,6412.617249,2399.107256,0.405510894,2
4467,"jGCaMP7c","g1","post",61,8783.06852,3413.454978,0.390148704,2
4467,"jGCaMP7c","g1","post",62,6407.279438,2530.826231,0.383782256,2
4467,"jGCaMP7c","g1","post",66,5575.632788,2050.502903,0.41262472,2
4467,"jGCaMP7c","g1","post",70,3479.966229,1469.266394,0.358674025,2
4467,"jGCaMP7c","g1","post",71,6215.054418,2506.84166,0.375711096,2
4467,"jGCaMP7c","g1","pre",15,233.5540905,1619.987255,0.018249412,2
4467,"jGCaMP7c","g1","pre",18,464.0263216,2080.008556,0.031927898,2
4467,"jGCaMP7c","g1","pre",54,1464.509396,3674.99437,0.062332131,2
4467,"jGCaMP7c","g1","pre",50,371.9230922,2254.356625,0.021856189,2
4467,"jGCaMP7c","g1","pre",7,1227.492012,8536.416187,0.018184319,2
4467,"jGCaMP7c","g1","pre",21,2079.857673,1942.463087,0.178845338,2
4467,"jGCaMP7c","g1","pre",29,3407.569847,2442.120839,0.235106502,2
4467,"jGCaMP7c","g1","pre",27,1513.095563,3334.657,0.071906912,2
4467,"jGCaMP7c","g1","pre",34,2887.203698,7239.751707,0.062382768,2
4467,"jGCaMP7c","g1","pre",25,616.7000495,3263.520865,0.026013899,2
4467,"jGCaMP7c","g1","pre",33,5282.307146,4870.729371,0.181231686,2
4467,"jGCaMP7c","g1","pre",17,399.5852234,2867.865672,0.017410797,2
4467,"jGCaMP7c","g1","pre",1,1710.461243,1885.28711,0.150513039,2
4467,"jGCaMP7c","g1","pre",3,435.1665759,2269.000609,0.026502686,2
4467,"jGCaMP7c","g1","pre",13,7097.276958,3100.887263,0.389964531,2
4467,"jGCaMP7c","g1","pre",56,3222.680199,3270.734827,0.164039182,2
4467,"jGCaMP7c","g1","pre",4,2686.571143,1626.558237,0.279539731,2
4467,"jGCaMP7c","g1","pre",9,1627.760242,3982.232143,0.064108564,2
4467,"jGCaMP7c","g1","pre",5,1113.326133,2090.102586,0.085585219,2
4467,"jGCaMP7c","g1","pre",46,379.7025866,2460.734622,0.020005925,2
4467,"jGCaMP7c","g1","pre",58,1032.932217,1936.963934,0.085690612,2
4467,"jGCaMP7c","g1","pre",41,694.7928975,9071.613248,0.006536044,2
4467,"jGCaMP7c","g1","pre",73,3165.020001,1964.464451,0.272510655,2
4467,"jGCaMP7c","g1","pre",32,489.6745485,3256.68742,0.019322183,2
4467,"jGCaMP7c","g1","pre",16,255.1744889,2057.445867,0.014757713,2
4467,"jGCaMP7c","g1","pre",69,916.81464,3207.497677,0.042803356,2
4467,"jGCaMP7c","g1","pre",35,701.9878318,1461.518762,0.076511358,2
4467,"jGCaMP7c","g1","pre",12,296.6185201,1875.689476,0.020670421,2
4467,"jGCaMP7c","g1","pre",53,308.5083984,2934.167033,0.011485093,2
4467,"jGCaMP7c","g1","pre",19,170.9921442,1509.323915,0.012897189,2
4467,"jGCaMP7c","g1","pre",37,589.7870749,6069.251237,0.010104184,2
4467,"jGCaMP7c","g1","pre",2,2784.766457,3638.947412,0.125900728,2
4467,"jGCaMP7c","g1","pre",43,327.0788669,2357.109638,0.017312136,2
4467,"jGCaMP7c","g1","pre",20,158.5417068,2128.946614,0.006168556,2
4467,"jGCaMP7c","g1","pre",26,718.3131629,2965.390037,0.035245956,2
4467,"jGCaMP7c","g1","pre",68,935.6151067,3427.818823,0.040569687,2
4467,"jGCaMP7c","g1","pre",76,332.7263414,1922.727903,0.023254814,2
4467,"jGCaMP7c","g1","pre",6,682.9528872,3881.951543,0.023754195,2
4467,"jGCaMP7c","g1","pre",59,3924.612503,3391.937634,0.193804864,2
4467,"jGCaMP7c","g1","pre",60,475.603468,1844.184572,0.037960456,2
4467,"jGCaMP7c","g1","pre",72,582.1632283,2279.131216,0.037533808,2
4467,"jGCaMP7c","g1","pre",8,607.3512235,2068.593938,0.044150255,2
4467,"jGCaMP7c","g1","pre",79,276.1387545,2460.652626,0.01271194,2
4467,"jGCaMP7c","g1","pre",38,3123.388894,2578.222697,0.203235267,2
4467,"jGCaMP7c","g1","pre",44,533.116392,3540.44101,0.019360209,2
4467,"jGCaMP7c","g1","pre",62,5459.035388,7407.25497,0.120998749,2
4467,"jGCaMP7c","g1","pre",39,413.7085232,2141.674963,0.026742354,2
4467,"jGCaMP7c","g1","pre",57,462.7270043,2323.368648,0.027780839,2
4467,"jGCaMP7c","g1","pre",22,723.1555989,1896.096424,0.059365719,2
4467,"jGCaMP7c","g1","pre",28,3941.476651,2272.842989,0.293833931,2
4467,"jGCaMP7c","g1","pre",11,1940.584981,2164.082163,0.148685497,2
4467,"jGCaMP7c","g1","pre",65,499.0941602,1579.883747,0.048015358,2
4467,"jGCaMP7c","g1","pre",30,5210.074242,5470.245977,0.158342187,2
4467,"jGCaMP7c","g1","pre",48,1065.882414,2925.036004,0.056420583,2
4467,"jGCaMP7c","g1","pre",66,7742.137844,1336.939777,0.996973294,2
4467,"jGCaMP7c","g1","pre",31,543.5080735,2453.73812,0.031652903,2
4467,"jGCaMP7c","g1","pre",49,811.1117105,7360.114548,0.012362158,2
4467,"jGCaMP7c","g1","pre",67,6955.71827,3460.311469,0.341668187,2
4467,"jGCaMP7c","g1","pre",10,385.2831359,3024.466056,0.015340763,2
4467,"jGCaMP7c","g1","pre",45,706.5636659,5645.08546,0.014955216,2
4467,"jGCaMP7c","g1","pre",52,869.6218921,2027.995647,0.067584211,2
4467,"jGCaMP7c","g1","pre",47,1090.629178,2259.842599,0.076909824,2
4467,"jGCaMP7c","g1","pre",71,442.5269193,2232.690689,0.027614674,2
4467,"jGCaMP7c","g1","pre",36,625.1442976,3987.538573,0.020434022,2
4467,"jGCaMP7c","g1","pre",55,5774.266816,3393.772188,0.288160821,2
4467,"jGCaMP7c","g1","pre",74,1623.843987,1817.891189,0.148084531,2
4467,"jGCaMP7c","g1","pre",75,1949.116549,4705.921525,0.065049384,2
4467,"jGCaMP7c","g1","pre",40,1654.961715,2394.154375,0.113071941,2
4467,"jGCaMP7c","g1","pre",23,226.0095364,1555.583213,0.018443351,2
4467,"jGCaMP7c","g1","pre",77,1283.371838,1455.810306,0.146055694,2
4467,"jGCaMP7c","g1","pre",42,752.3378763,5304.129861,0.017845513,2
4467,"jGCaMP7c","g1","pre",80,694.4447176,4234.357773,0.021686793,2
4467,"jGCaMP7c","g1","pre",81,8021.423905,5034.462015,0.269419721,2
4467,"jGCaMP7c","g1","pre",63,1227.328811,2296.87545,0.085876638,2
4467,"jGCaMP7c","g1","pre",64,291.6448912,1591.626067,0.025020638,2
4467,"jGCaMP7c","g1","pre",14,1976.161287,2285.536279,0.143124142,2
4467,"jGCaMP7c","g1","pre",70,1012.525391,2583.543479,0.061189379,2
4467,"jGCaMP7c","g1","pre",61,582.0359662,1805.752236,0.049127694,2
4467,"jGCaMP7c","g2","post",18,6984.102196,2346.761574,0.452152251,2
4467,"jGCaMP7c","g2","post",1,9471.198507,3661.965883,0.392194588,2
4467,"jGCaMP7c","g2","post",19,6706.528597,2607.532332,0.389980998,2
4467,"jGCaMP7c","g2","post",2,13721.34198,4044.840548,0.516196146,2
4467,"jGCaMP7c","g2","post",38,7575.729071,2517.641551,0.457229371,2
4467,"jGCaMP7c","g2","post",3,3996.249191,1456.959466,0.416273565,2
4467,"jGCaMP7c","g2","post",96,4897.6522,2162.94609,0.34264753,2
4467,"jGCaMP7c","g2","post",21,14446.04232,5140.246423,0.426660684,2
4467,"jGCaMP7c","g2","post",5,13777.22576,3975.017938,0.527527299,2
4467,"jGCaMP7c","g2","post",41,7493.074941,3564.403002,0.317699611,2
4467,"jGCaMP7c","g2","post",6,3861.25565,1535.014346,0.381283223,2
4467,"jGCaMP7c","g2","post",26,5373.233793,2100.618907,0.387818646,2
4467,"jGCaMP7c","g2","post",9,6140.617014,2119.462071,0.44002701,2
4467,"jGCaMP7c","g2","post",27,8414.341446,3041.948886,0.419848199,2
4467,"jGCaMP7c","g2","post",10,4298.727163,1788.05872,0.364155274,2
4467,"jGCaMP7c","g2","post",28,3844.145218,1696.060025,0.342981664,2
4467,"jGCaMP7c","g2","post",11,7096.804384,2021.699751,0.53435293,2
4467,"jGCaMP7c","g2","post",29,9548.993481,3737.723031,0.387331417,2
4467,"jGCaMP7c","g2","post",12,6198.307386,2051.718669,0.459071687,2
4467,"jGCaMP7c","g2","post",30,6080.327859,2701.629057,0.34053537,2
4467,"jGCaMP7c","g2","post",13,5048.855383,1674.938952,0.458043911,2
4467,"jGCaMP7c","g2","post",48,12343.30331,3834.760373,0.489499371,2
4467,"jGCaMP7c","g2","post",31,3813.768601,1440.499062,0.401605117,2
4467,"jGCaMP7c","g2","post",14,14506.08655,5183.872729,0.424803804,2
4467,"jGCaMP7c","g2","post",32,6553.925917,2402.073977,0.414054211,2
4467,"jGCaMP7c","g2","post",15,5005.641053,1666.036622,0.456531242,2
4467,"jGCaMP7c","g2","post",33,2988.388265,1342.612241,0.336717499,2
4467,"jGCaMP7c","g2","post",16,6451.774352,2452.712926,0.398978982,2
4467,"jGCaMP7c","g2","post",69,3634.329696,1885.323862,0.290850851,2
4467,"jGCaMP7c","g2","post",34,13272.54996,5037.967919,0.399600597,2
4467,"jGCaMP7c","g2","post",91,11776.38154,4151.864195,0.430665483,2
4467,"jGCaMP7c","g2","post",35,8348.246223,2787.595077,0.455033255,2
4467,"jGCaMP7c","g2","post",92,7375.452226,3304.839493,0.337627003,2
4467,"jGCaMP7c","g2","post",94,6452.059902,2369.705669,0.41317438,2
4467,"jGCaMP7c","g2","post",55,6772.028627,3393.548616,0.301292481,2
4467,"jGCaMP7c","g2","post",20,4461.862802,1785.115971,0.378825794,2
4467,"jGCaMP7c","g2","post",56,6228.363545,2024.678007,0.467563594,2
4467,"jGCaMP7c","g2","post",39,5885.372831,2619.129657,0.339990183,2
4467,"jGCaMP7c","g2","post",57,7472.990854,3249.740756,0.348066799,2
4467,"jGCaMP7c","g2","post",22,7040.546985,2511.00541,0.42566003,2
4467,"jGCaMP7c","g2","post",40,6422.280362,2272.103871,0.429153116,2
4467,"jGCaMP7c","g2","post",58,13405.35609,6016.264754,0.337084366,2
4467,"jGCaMP7c","g2","post",76,5701.170604,2280.325206,0.378929831,2
4467,"jGCaMP7c","g2","post",23,6257.239207,2392.362363,0.396677533,2
4467,"jGCaMP7c","g2","post",59,5267.113715,2151.58028,0.370908212,2
4467,"jGCaMP7c","g2","post",24,3584.025476,1595.691257,0.339835173,2
4467,"jGCaMP7c","g2","post",60,4840.162479,1567.335757,0.469397959,2
4467,"jGCaMP7c","g2","post",25,5814.010188,3259.094167,0.268731812,2
4467,"jGCaMP7c","g2","post",43,11108.98093,3436.076161,0.491691691,2
4467,"jGCaMP7c","g2","post",79,3149.346026,1211.361839,0.394266972,2
4467,"jGCaMP7c","g2","post",44,7893.814878,2547.76861,0.470964001,2
4467,"jGCaMP7c","g2","post",62,5764.912623,1992.755171,0.439362814,2
4467,"jGCaMP7c","g2","post",45,5478.028539,2061.773836,0.40305393,2
4467,"jGCaMP7c","g2","post",46,6168.24479,2887.692193,0.322907798,2
4467,"jGCaMP7c","g2","post",64,12527.57013,5506.534355,0.344292904,2
4467,"jGCaMP7c","g2","post",47,7148.801965,3047.687969,0.355157034,2
4467,"jGCaMP7c","g2","post",65,15217.36954,5137.64712,0.449978828,2
4467,"jGCaMP7c","g2","post",85,7919.339536,2796.240669,0.430008478,2
4467,"jGCaMP7c","g2","post",72,7672.44349,3261.332983,0.356218783,2
4467,"jGCaMP7c","g2","post",86,3961.14308,1706.096296,0.351481412,2
4467,"jGCaMP7c","g2","post",67,4176.465102,1806.730006,0.349920855,2
4467,"jGCaMP7c","g2","post",95,16620.6473,7043.621888,0.357315047,2
4467,"jGCaMP7c","g2","post",50,4469.00707,1789.619753,0.378472197,2
4467,"jGCaMP7c","g2","post",68,3291.426193,1364.411855,0.365418432,2
4467,"jGCaMP7c","g2","post",51,12421.01999,4889.586418,0.385106377,2
4467,"jGCaMP7c","g2","post",89,8979.67331,3884.372341,0.34994058,2
4467,"jGCaMP7c","g2","post",52,4440.983584,1855.755555,0.362455988,2
4467,"jGCaMP7c","g2","post",53,6070.888117,2661.91929,0.345155454,2
4467,"jGCaMP7c","g2","post",37,10415.29885,3516.228105,0.449999164,2
4467,"jGCaMP7c","g2","post",73,6167.468579,2676.289867,0.348823682,2
4467,"jGCaMP7c","g2","post",99,8785.251122,3602.460121,0.369471162,2
4467,"jGCaMP7c","g2","post",100,8040.855051,2901.019414,0.420714759,2
4467,"jGCaMP7c","g2","post",77,4063.581801,1608.203497,0.383026589,2
4467,"jGCaMP7c","g2","post",78,8308.433154,3065.526511,0.411259293,2
4467,"jGCaMP7c","g2","post",61,3855.05779,1931.29655,0.301375363,2
4467,"jGCaMP7c","g2","post",82,19822.66333,6415.088096,0.46968412,2
4467,"jGCaMP7c","g2","post",83,4569.340123,2188.566265,0.315488208,2
4467,"jGCaMP7c","g2","post",71,4574.243013,1675.184098,0.414384483,2
4467,"jGCaMP7c","g2","post",66,4682.105364,2005.988391,0.353374787,2
4467,"jGCaMP7c","g2","post",88,4450.439336,1767.583157,0.381646019,2
4467,"jGCaMP7c","g2","post",93,4946.828854,2300.258015,0.325139908,2
4467,"jGCaMP7c","g2","post",74,14204.87092,5151.554128,0.418508551,2
4467,"jGCaMP7c","g2","post",97,9083.855859,4120.196876,0.333472988,2
4467,"jGCaMP7c","g2","post",75,10649.72947,3843.188025,0.420612004,2
4467,"jGCaMP7c","g2","post",98,4616.090869,1905.820587,0.366920233,2
4467,"jGCaMP7c","g2","post",84,6325.819691,2308.743583,0.415822937,2
4467,"jGCaMP7c","g2","post",102,5851.309265,2323.760384,0.381680522,2
4467,"jGCaMP7c","g2","post",87,6234.550621,2353.259093,0.401881017,2
4467,"jGCaMP7c","g2","post",70,4892.064717,2123.55116,0.348705866,2
4467,"jGCaMP7c","g2","pre",48,356.3923054,1406.054007,0.037193706,2
4467,"jGCaMP7c","g2","pre",1,2360.728926,8558.437188,0.041070386,2
4467,"jGCaMP7c","g2","pre",33,941.6091049,12588.2617,0.006225929,2
4467,"jGCaMP7c","g2","pre",49,1536.088749,1501.089683,0.170626916,2
4467,"jGCaMP7c","g2","pre",6,1803.892634,1438.921853,0.210548081,2
4467,"jGCaMP7c","g2","pre",21,218.9002631,2036.39633,0.011892493,2
4467,"jGCaMP7c","g2","pre",23,160.5569338,1628.114016,0.010353605,2
4467,"jGCaMP7c","g2","pre",32,396.3953604,1710.19877,0.033434877,2
4467,"jGCaMP7c","g2","pre",19,715.0591722,2074.094807,0.05301605,2
4467,"jGCaMP7c","g2","pre",39,289.4071091,2314.054241,0.014937984,2
4467,"jGCaMP7c","g2","pre",53,261.2758175,2795.003263,0.009463466,2
4467,"jGCaMP7c","g2","pre",18,3811.387841,2366.908488,0.272362415,2
4467,"jGCaMP7c","g2","pre",36,164.8432263,2301.441061,0.005675714,2
4467,"jGCaMP7c","g2","pre",25,2193.582476,1463.057267,0.25312913,2
4467,"jGCaMP7c","g2","pre",12,7760.120533,4497.410119,0.292326502,2
4467,"jGCaMP7c","g2","pre",55,488.6070026,3470.837626,0.017660911,2
4467,"jGCaMP7c","g2","pre",7,953.6399894,3974.609673,0.034847435,2
4467,"jGCaMP7c","g2","pre",50,502.11476,2463.236517,0.02859224,2
4467,"jGCaMP7c","g2","pre",62,514.9067774,3481.993991,0.018891867,2
4467,"jGCaMP7c","g2","pre",27,652.4101811,2421.285384,0.039963088,2
4467,"jGCaMP7c","g2","pre",16,3000.414615,7730.751569,0.060530882,2
4467,"jGCaMP7c","g2","pre",3,3071.328371,4503.556026,0.11146478,2
4467,"jGCaMP7c","g2","pre",46,1507.754793,3840.934421,0.06129953,2
4467,"jGCaMP7c","g2","pre",58,434.7292002,2289.38507,0.026173594,2
4467,"jGCaMP7c","g2","pre",13,1744.277971,1514.130907,0.192930958,2
4467,"jGCaMP7c","g2","pre",2,255.6027245,1549.114501,0.021859576,2
4467,"jGCaMP7c","g2","pre",43,8952.737292,5367.513986,0.282357616,2
4467,"jGCaMP7c","g2","pre",26,7890.614049,7439.934225,0.17708499,2
4467,"jGCaMP7c","g2","pre",9,8025.13483,8869.541436,0.150084708,2
4467,"jGCaMP7c","g2","pre",68,478.0278701,2314.841619,0.029053655,2
4467,"jGCaMP7c","g2","pre",10,3979.274139,7898.173204,0.080585899,2
4467,"jGCaMP7c","g2","pre",28,891.2894399,6624.667477,0.016580415,2
4467,"jGCaMP7c","g2","pre",70,415.4223343,3097.003011,0.01651037,2
4467,"jGCaMP7c","g2","pre",35,487.7689712,2377.962641,0.028813581,2
4467,"jGCaMP7c","g2","pre",71,608.7168511,3877.376184,0.020471715,2
4467,"jGCaMP7c","g2","pre",42,2254.573347,3090.577892,0.119701243,2
4467,"jGCaMP7c","g2","pre",73,2683.518423,3021.655244,0.14718992,2
4467,"jGCaMP7c","g2","pre",56,2358.856162,2520.350238,0.155479767,2
4467,"jGCaMP7c","g2","pre",4,393.0081151,3097.716086,0.01525089,2
4467,"jGCaMP7c","g2","pre",22,688.0444064,2119.181086,0.049535248,2
4467,"jGCaMP7c","g2","pre",5,8044.777212,3957.342368,0.345608106,2
4467,"jGCaMP7c","g2","pre",41,239.1331419,1589.865986,0.019331054,2
4467,"jGCaMP7c","g2","pre",59,10813.30181,7944.59403,0.229171363,2
4467,"jGCaMP7c","g2","pre",24,6853.548963,5112.234972,0.225623008,2
4467,"jGCaMP7c","g2","pre",72,1203.891819,7938.657442,0.019545702,2
4467,"jGCaMP7c","g2","pre",79,2373.023478,2499.957447,0.15778526,2
4467,"jGCaMP7c","g2","pre",38,2186.846548,2634.176408,0.137152135,2
4467,"jGCaMP7c","g2","pre",45,1621.522163,3176.203608,0.081747176,2
4467,"jGCaMP7c","g2","pre",63,4356.692686,8506.383338,0.082032355,2
4467,"jGCaMP7c","g2","pre",11,811.1235712,3895.801059,0.029348119,2
4467,"jGCaMP7c","g2","pre",29,1248.902746,10258.85375,0.014361515,2
4467,"jGCaMP7c","g2","pre",47,310.6488711,2614.628251,0.013854169,2
4467,"jGCaMP7c","g2","pre",65,384.1683436,1615.350011,0.034481824,2
4467,"jGCaMP7c","g2","pre",30,3577.601041,2244.643764,0.269512628,2
4467,"jGCaMP7c","g2","pre",66,10874.97357,8390.571166,0.217906179,2
4467,"jGCaMP7c","g2","pre",102,621.6177586,3189.820663,0.027037857,2
4467,"jGCaMP7c","g2","pre",37,620.4392053,4970.570336,0.014895965,2
4467,"jGCaMP7c","g2","pre",86,337.2134007,2016.704019,0.022242781,2
4467,"jGCaMP7c","g2","pre",14,760.0204447,3045.245743,0.036518816,2
4467,"jGCaMP7c","g2","pre",87,1262.091379,10043.65515,0.015041216,2
4467,"jGCaMP7c","g2","pre",117,242.1743445,1634.811515,0.018936751,2
4467,"jGCaMP7c","g2","pre",15,3384.903747,8332.386281,0.063671592,2
4467,"jGCaMP7c","g2","pre",88,6972.556062,4507.031045,0.261401142,2
4467,"jGCaMP7c","g2","pre",119,791.3599165,2349.072524,0.051651055,2
4467,"jGCaMP7c","g2","pre",120,713.8988921,1764.358682,0.06339214,2
4467,"jGCaMP7c","g2","pre",51,792.7316009,2773.139474,0.042807835,2
4467,"jGCaMP7c","g2","pre",89,423.387883,1782.087868,0.03443955,2
4467,"jGCaMP7c","g2","pre",69,328.9404662,2893.825428,0.012962916,2
4467,"jGCaMP7c","g2","pre",122,2435.218505,5075.238714,0.076426343,2
4467,"jGCaMP7c","g2","pre",34,375.0779928,5045.886503,0.00614496,2
4467,"jGCaMP7c","g2","pre",52,921.7874072,4911.609038,0.025789883,2
4467,"jGCaMP7c","g2","pre",17,13724.39722,8258.151082,0.281312943,2
4467,"jGCaMP7c","g2","pre",91,1817.251742,6706.31365,0.040227994,2
